symbol,uniprot_id,log2_age4_over_age1,adj_p_val,cluster
TBC1D8B,Q0IIM8,0.342255684771665,0.00394585873276436,Increased in senescence
TBL2,Q9Y4P3,0.347958120139939,0.00263607393118364,Increased in senescence
TBXAS1,P24557,0.508089318569436,0.00995004673031247,Increased in senescence
TCIRG1,Q13488,0.367353515511937,0.000510870175332018,Increased in senescence
TCP11L1,Q9NUJ3,0.421345062677133,0.00447194833864337,Increased in senescence
TDRD7,Q8NHU6,0.554240757206401,0.00029661718361585,Increased in senescence
TEP1,Q99973,0.345873773112221,0.00731765851346357,Increased in senescence
TEX264,Q9Y6I9,0.332231230851121,0.00480718661294206,Increased in senescence
TGFB2,P61812,0.929034712820826,0.0049384667482523,Increased in senescence
THBS1,P07996,0.491161474799554,0.00023817339733239,Increased in senescence
THNSL1,Q8IYQ7,0.417212289886038,0.00127132937714578,Increased in senescence
THY1,P04216,0.527573260196071,0.000156053760327941,Increased in senescence
TIGAR,Q9NQ88,0.347995596135441,0.00400550884525122,Increased in senescence
TIMM13,Q9Y5L4,0.506038154645118,0.000622160838274171,Increased in senescence
TK2,O00142,0.448999853536336,0.00233111100416714,Increased in senescence
TLN2,Q9Y4G6,0.339393042672445,0.00166174006806485,Increased in senescence
TM7SF3,Q9NS93,0.568724240745688,0.000621289070639988,Increased in senescence
TMCO4,Q5TGY1,0.474662183725698,0.00430861879572907,Increased in senescence
TMEM106B,Q9NUM4,0.329455852316613,0.00162284385716993,Increased in senescence
TMEM115,Q12893,0.341079940071548,0.00264137435637492,Increased in senescence
TMEM119,Q4V9L6,1.29317756046288,0.000210122252347713,Increased in senescence
TMEM14C,Q9P0S9,0.383937171326682,0.00244464616983797,Increased in senescence
TMEM167A,Q8TBQ9,0.56605454549188,0.00296514384554142,Increased in senescence
TMEM179B,Q7Z7N9,0.35765756666061,0.00319197246756658,Increased in senescence
TMEM184C,Q9NVA4,0.452940935447813,0.00103368374107024,Increased in senescence
TMEM19,Q96HH6,1.27881028684772,0.00377700355134455,Increased in senescence
TMEM200A,Q86VY9,0.519706914027136,0.00416423333910855,Increased in senescence
TMEM205,Q6UW68,0.399339588072248,0.000880481480758557,Increased in senescence
TMEM258,P61165,0.522246124195906,0.00738663257595421,Increased in senescence
TMEM35A,Q53FP2,1.39429707293372,0.000190591634668619,Increased in senescence
TMEM44,Q2T9K0,0.627740340273107,0.00233111100416714,Increased in senescence
TMEM51,Q9NW97,0.556452514474152,0.00662210349108417,Increased in senescence
TMEM62,Q0P6H9,0.655521425281407,5.14661079433636e-05,Increased in senescence
TMEM63A,O94886,0.375764303898691,0.0073557257567767,Increased in senescence
TMLHE,Q9NVH6,0.659772119411102,0.000337063253910845,Increased in senescence
TMOD2,Q9NZR1,0.391521652469226,0.0049384667482523,Increased in senescence
TMTC1,F8VTQ9,1.79025130464155,3.0557546197031e-05,Increased in senescence
TNC,P24821,0.737326743688033,0.00042389253568728,Increased in senescence
TNFAIP2,Q03169,1.47281062005195,5.98645781814605e-06,Increased in senescence
TNFRSF10B,O14763,0.398559105212698,0.00364976862636628,Increased in senescence
TNFRSF1B,P20333,0.668126198982698,0.00533785437866943,Increased in senescence
TNFSF4,P23510,0.561864584769339,0.0062554263576528,Increased in senescence
TNIK,Q9UKE5,0.45793864024661,0.00129901085358588,Increased in senescence
TP53I3,Q53FA7,0.324712586889547,0.00418113294405865,Increased in senescence
TPBG,Q13641,0.413348385664932,0.00360476843897128,Increased in senescence
TPM1,P09493,0.456679363068929,0.00585201447518215,Increased in senescence
TPM2,P07951,0.436858052370944,0.0070682656247326,Increased in senescence
TPP1,O14773,0.480369339438987,0.000850244383009683,Increased in senescence
TRADD,Q15628,0.427780209072647,0.000665427893315029,Increased in senescence
TRAF3IP1,Q8TDR0,0.354993634935347,0.00808898060815453,Increased in senescence
TRAM1,Q15629,0.342930430463067,0.00440653469078197,Increased in senescence
TRAPPC12,Q8WVT3,0.343326608628029,0.00308899006075081,Increased in senescence
TRIM22,Q8IYM9,1.11912752246931,6.6182593901101e-06,Increased in senescence
TRIM32,Q13049,0.330470785997107,0.00187507500480265,Increased in senescence
TRIM38,O00635,0.455348417699167,0.00491051193891504,Increased in senescence
TRIOBP,Q9H2D6,0.335943683976229,0.00182122607049054,Increased in senescence
TRMT11,Q7Z4G4,0.381994423949322,0.00130353874756822,Increased in senescence
TRMU,O75648,0.354995546830022,0.00971167298311002,Increased in senescence
TRNT1,Q96Q11,0.328046638928484,0.00112600588795887,Increased in senescence
TRO,Q12816,0.493396188672541,0.000718135992068171,Increased in senescence
TRPM4,Q8TD43,0.383811996710353,0.00161567949906992,Increased in senescence
TRPV4,Q9HBA0,1.18842361572456,0.000643020763009683,Increased in senescence
TSC1,Q92574,0.361565232765919,0.00435731570515648,Increased in senescence
TSNAX,Q99598,0.347687713271473,0.00419788810918323,Increased in senescence
TSPAN10,Q9H1Z9,0.777208466855026,0.000393582001644687,Increased in senescence
TSPAN3,O60637,0.409746388187386,0.00324033559722295,Increased in senescence
TSPAN6,O43657,0.423767820555241,0.00452009483444382,Increased in senescence
TSPAN9,O75954,0.360336511676607,0.00524870114898189,Increased in senescence
TST,Q16762,0.670523759563423,0.000103066641978747,Increased in senescence
TTC12,Q9H892,0.702681187090054,0.00478450995200035,Increased in senescence
TTC19,Q6DKK2,0.63042847177022,0.00279038788126479,Increased in senescence
TTC38,Q5R3I4,0.411410612122445,0.00896706859713263,Increased in senescence
TTYH3,Q9C0H2,0.409727649516739,0.00878090895824201,Increased in senescence
TXNDC11,Q6PKC3,0.361005567994017,0.00530391802008839,Increased in senescence
TXNRD2,Q9NNW7,0.50250361152516,0.000867237273636766,Increased in senescence
UBA7,P41226,0.402701622421784,0.00328719561236796,Increased in senescence
UBE2L6,O14933,0.541635570997695,0.0016442228588711,Increased in senescence
UBL3,O95164,0.57658783807344,0.00216008138988245,Increased in senescence
UBL5,Q9BZL1,0.403065624434291,0.00770290593121807,Increased in senescence
UBXN4,Q92575,0.457496064381992,0.000579740221306455,Increased in senescence
UGGT1,Q9NYU2,0.341963279861623,0.00221600713659158,Increased in senescence
UGP2,Q16851,0.378258494688083,0.00365560293619717,Increased in senescence
UNC13B,A0A1B0GUS7,0.420698155309207,0.0037696245309752,Increased in senescence
UQCC1,Q9NVA1,0.360711265796894,0.00429437391566903,Increased in senescence
UQCR10,Q9UDW1,0.71038515676408,0.000825510680726353,Increased in senescence
UQCR11,O14957,0.590739139160554,0.0097737321488521,Increased in senescence
UQCRC1,P31930,0.376034941446164,0.00307901146335197,Increased in senescence
USP31,Q70CQ4,0.684026819265409,0.000488842008551327,Increased in senescence
VAMP5,O95183,0.497461643730514,0.00352009057972912,Increased in senescence
VAT1,Q99536,0.537388541820356,0.000378274683815821,Increased in senescence
VAT1L,Q9HCJ6,0.437683127682483,0.000889982495810851,Increased in senescence
VCPKMT,Q9H867,0.56055264887117,0.00325574551496747,Increased in senescence
VEPH1,Q14D04,0.516411444004483,0.00402724809853781,Increased in senescence
VEZT,F8W8C2,0.340464473908032,0.00664524217047177,Increased in senescence
VIPAS39,Q9H9C1,0.343400848077732,0.00117899058615056,Increased in senescence
VMA21,Q3ZAQ7,0.358316062925219,0.00537813237746716,Increased in senescence
VNN1,O95497,1.14688431643699,0.00024697040653252,Increased in senescence
VPS13C,Q709C8,0.396617748337501,0.00400952842314801,Increased in senescence
VPS26C,O14972,0.378981108094671,0.00217693632809736,Increased in senescence
WARS1,P23381,0.330586014169377,0.0021713558892392,Increased in senescence
WDFY3,Q8IZQ1,0.397150977042575,0.00383739556353161,Increased in senescence
WDR11,Q9BZH6,0.332103032425955,0.00232193161726724,Increased in senescence
WDR37,Q9Y2I8,0.39711578777062,0.00151675188552035,Increased in senescence
WDR89,Q96FK6,0.37319927597667,0.00220287544437886,Increased in senescence
WDR91,A4D1P6,0.446998782263911,0.0005142583441552,Increased in senescence
WDSUB1,Q8N9V3,0.401149841630371,0.00376931983575899,Increased in senescence
WFS1,O76024,0.541207451582103,0.000163978143624266,Increased in senescence
WIPI1,Q5MNZ9,0.598521694269813,5.39258621746483e-05,Increased in senescence
WNT5A,P41221,0.627926603180732,0.000925487771470719,Increased in senescence
XPNPEP3,Q9NQH7,0.687403374611314,0.000342913137550746,Increased in senescence
XRCC4,Q13426,0.334913774151694,0.002820143276777,Increased in senescence
XYLT1,Q86Y38,0.395922163725743,0.00744984479101858,Increased in senescence
XYLT2,Q9H1B5,0.456430083889188,0.000727055973697833,Increased in senescence
YES1,P07947,0.470699022688386,0.00505589261408107,Increased in senescence
ZDHHC3,Q9NYG2,0.923256194120466,0.000290913541415131,Increased in senescence
ZFTRAF1,P0DTL6,0.32722378059902,0.00232773780397359,Increased in senescence
ZNF275,Q9NSD4,0.647467474258189,0.000516832598417976,Increased in senescence
ZNF324,O75467,0.866703363442674,0.00384400040124184,Increased in senescence
