compound_name,species,strain,dosage,age_at_initiation,treatment_duration,avg_lifespan_change_percent,avg_lifespan_significance,max_lifespan_change_percent,max_lifespan_significance,gender,weight_change_percent,weight_change_significance,ITP,pubmed_id
Rapamycin,Mus musculus,C57BL/6J.Nia,2 ppm bodyweight intraperitoneal injection every 5 days,20 months,3 months,7,S,18,S,Female,-7,NS,No,27091134
Nicotinamide riboside,Mus musculus,C57BL/6JRj,400 ppm/day bodyweight,24 months,until death,5,S,,NA,Unknown,,NA,No,27127236
Rotenone,Nothobranchius furzeri,MZM-0410,15 pM,,,8.1,S,,NA,Unknown,,NA,No,27135165
Rotenone,Nothobranchius furzeri,MZM-0410,150 pM,,,-20.09,S,,NA,Unknown,,NA,No,27190265
Oxyresveratrol,Caenorhabditis elegans,N2,1 mM,,,31.1,S,,NA,Unknown,,NA,No,27190265
Oxyresveratrol,Caenorhabditis elegans,N2,500 µM,,,17.8,S,,NA,Unknown,,NA,No,27190265
Oxyresveratrol,Caenorhabditis elegans,N2,100 µM,,,7.4,S,,NA,Unknown,,NA,No,27190265
Resveratrol,Caenorhabditis elegans,N2,1 mM,,,30.4,S,,NA,Unknown,,NA,No,27190265
Resveratrol,Caenorhabditis elegans,N2,500 µM,,,23.7,S,,NA,Unknown,,NA,No,27190265
Resveratrol,Caenorhabditis elegans,N2,100 µM,,,22.2,S,,NA,Unknown,,NA,No,27190265
Nitrophenyl piperazine containing compound 1,Caenorhabditis elegans,N2,500 µM,,,-23.08,S,,NA,Unknown,,NA,No,27220516
Nitrophenyl piperazine containing compound 1,Caenorhabditis elegans,N2,10 µM,,,23,S,,NA,Unknown,,NA,No,27220516
Nitrophenyl piperazine containing compound 1,Caenorhabditis elegans,N2,50 µM,,,72.5,S,,NA,Unknown,,NA,No,27220516
Fish oil,Mus musculus,UM-HET3,15000 ppm food,9 months,until death,7,NS,0,NS,Male,2,S,Yes,27312235
Fish oil,Mus musculus,UM-HET3,15000 ppm food,9 months,until death,-5,NS,-2,NS,Female,0,NS,Yes,27312235
Fish oil,Mus musculus,UM-HET3,50000 ppm food,9 months,until death,-2,NS,-4,NS,Male,5,S,Yes,27312235
Fish oil,Mus musculus,UM-HET3,50000 ppm food,9 months,until death,2,NS,-2,NS,Female,2,S,Yes,27312235
Protandim,Mus musculus,UM-HET3,"600 ppm food 10-17 months, 1200 ppm food (17 months-death)",10 months,until death,3,S,6,NS,Female,-6,NA,Yes,27312235
Protandim,Mus musculus,UM-HET3,"600 ppm food 10-17 months, 1200 ppm food (17 months-death)",10 months,until death,7,S,6,NS,Male,-3,NA,Yes,27312235
Ursodeoxycholic acid,Mus musculus,UM-HET3,5000 ppm food,5 months,until death,-1,NS,1,NS,Female,-14,S,Yes,27312235
Ursodeoxycholic acid,Mus musculus,UM-HET3,5000 ppm food,5 months,until death,7,NS,0,NS,Male,-7,S,Yes,27312235
Nordihydroguaiaretic acid,Mus musculus,UM-HET3,5000 ppm food,6 months,until death,-3,NS,-3,NS,Female,,NA,Yes,27312235
Nordihydroguaiaretic acid,Mus musculus,UM-HET3,5000 ppm food,6 months,until death,9,S,2,NS,Male,,NA,Yes,27312235
Nordihydroguaiaretic acid,Mus musculus,UM-HET3,2500 ppm food,6 months,until death,10,S,0,NS,Male,,NA,Yes,27312235
Nordihydroguaiaretic acid,Mus musculus,UM-HET3,800 ppm food,6 months,until death,6,S,2,NS,Male,,NA,Yes,27312235
Metformin,Mus musculus,UM-HET3,1000 ppm food,9 months,until death,0,NS,0,NS,Female,,NA,Yes,27312235
Metformin,Mus musculus,UM-HET3,1000 ppm food,9 months,until death,7,NS,-2,NS,Male,,NA,Yes,27312235
Acarbose,Mus musculus,UM-HET3,1000 ppm food,16 months,until death,2,NS,6,S,Female,,NA,Yes,27312235
Acarbose,Mus musculus,UM-HET3,1000 ppm food,16 months,until death,6,S,12,S,Male,,NA,Yes,27312235
17‐alpha‐estradiol,Mus musculus,UM-HET3,14.4 ppm food,10 months,until death,1,NS,0,NS,Female,-14,NA,Yes,27312235
17‐alpha‐estradiol,Mus musculus,UM-HET3,14.4 ppm food,10 months,until death,19,S,12,S,Male,-15,NA,Yes,27312235
Nicotinamide,Saccharomyces cerevisiae,W303-1A,5 mM,,,35.96,S,50,NA,Unknown,,NA,No,27320176
Nicotinamide,Saccharomyces cerevisiae,W303-1A,1 mM,,,20.2,S,19.83,NA,Unknown,,NA,No,27320176
Purple sweet potato extract,Drosophila melanogaster,,10 mg/mL,,,,S,14,NA,Unknown,,NA,No,27329928
Chlorogenic Acid,Caenorhabditis elegans,N2,50 μM,,,20.1,S,14.28,NA,Hermaphrodite,,NA,No,27378235
Sesame extract,Caenorhabditis elegans,N2,12.5 µg/ml,,,15.59,S,3.57,NA,Unknown,,NA,No,27381188
Sesame extract,Caenorhabditis elegans,N2,25 µg/ml,,,13.29,S,3.57,NA,Unknown,,NA,No,27381188
Sesame extract,Caenorhabditis elegans,N2,50 µg/ml,,,5.2,S,3.57,NA,Unknown,,NA,No,27381188
Royal Jelly,Drosophila melanogaster,Canton-S,1.25%,,,8.96,S,6.9,NA,Unknown,,NA,No,27388939
Royal Jelly,Drosophila melanogaster,Canton-S,2.50%,,,12.43,S,5.17,NA,Unknown,,NA,No,27388939
Royal Jelly,Drosophila melanogaster,Canton-S,5%,,,13.87,S,10.34,NA,Unknown,,NA,No,27388939
Casein,Drosophila melanogaster,Canton-S,1.25%,,,4.34,S,0,NA,Unknown,,NA,No,27388939
Urolithin A,Caenorhabditis elegans,N2,10 µM,,,24,S,,NA,Unknown,,NA,No,27400265
Urolithin A,Caenorhabditis elegans,N2,30 µM,,,40.7,S,,NA,Unknown,,NA,No,27400265
Urolithin A,Caenorhabditis elegans,N2,50 µM,,,45.4,S,,NA,Unknown,,NA,No,27400265
Urolithin D,Caenorhabditis elegans,N2,50 µM,,,19,S,,NA,Unknown,,NA,No,27400265
Urolithin C,Caenorhabditis elegans,N2,50 µM,,,36,S,,NA,Unknown,,NA,No,27400265
Urolithin B,Caenorhabditis elegans,N2,50 µM,,,36.6,S,,NA,Unknown,,NA,No,27400265
Ellagic acid,Caenorhabditis elegans,N2,50 µM,,,-4.3,NS,,NA,Unknown,,NA,No,27400265
Urolithin D,Caenorhabditis elegans,N2,50 µM,,,19,S,,NA,Unknown,,NA,No,27400265
Urolithin C,Caenorhabditis elegans,N2,50 µM,,,36,S,,NA,Unknown,,NA,No,27400265
Urolithin B,Caenorhabditis elegans,N2,50 µM,,,36.6,S,,NA,Unknown,,NA,No,27400265
Urolithin A,Caenorhabditis elegans,N2,50 µM,,,37.5,S,,NA,Unknown,,NA,No,27400265
Urolithin A,Caenorhabditis elegans,N2,30 µM,,,40.7,S,,NA,Unknown,,NA,No,27400265
Urolithin A,Caenorhabditis elegans,N2,10 µM,,,24,S,,NA,Unknown,,NA,No,27400265
Ribes fasciculatum extract,Caenorhabditis elegans,N2,500 µg/mL,,,16.3,S,19.05,NA,Unknown,,NA,No,27478096
Ribes fasciculatum extract,Caenorhabditis elegans,N2,250 µg/mL,,,11.1,S,4.76,NA,Unknown,,NA,No,27478096
Naproxen,Brachionus manjavacas,,1 µM,,,13.93,S,5.56,NA,Unknown,,NA,No,27484416
Hydralazine,Brachionus manjavacas,,1 µM,,,9.01,S,0,NA,Unknown,,NA,No,27484416
Blueberry extract,Caenorhabditis elegans,N2,60 µg/mL,,,56,NA,,NA,Unknown,,NA,No,27486399
Salicylamine,Caenorhabditis elegans,N2,500 µM,,,56,S,,NA,Unknown,,NA,No,27514077
Salicylamine,Caenorhabditis elegans,N2,100 µM,,,32,S,,NA,Unknown,,NA,No,27514077
Rapamycin,Mus musculus,C57BL/6JNia,128 ppm food,20 months,3 months,9,S,,NA,Female,7,S,No,27549339
Rapamycin,Mus musculus,C57BL/6JNia,128 ppm food,20 months,3 months,14,S,,NA,Male,-3,NS,No,27549339
Rapamycin,Mus musculus,C57BL/6JNia,8 ppm/day bodyweight intraperitoneal injection,20 months,3 months,0,NS,,NA,Female,-13,S,No,27549339
Rapamycin,Mus musculus,C57BL/6JNia,8 ppm/day bodyweight intraperitoneal injection,20 months,3 months,14,S,,NA,Male,-13,S,No,27549339
BP-C3 (benzenepolycarboxylic acids mixture),Mus musculus,Swiss-Derived SHR,50 ppm water,3 months,until death,8,S,12,S,Female,,NA,No,27574962
Glucose,Caenorhabditis elegans,N2,111 mM,,,-46.8,S,,NA,Unknown,,NA,No,27680107
Fructose,Caenorhabditis elegans,N2,555 mM,,,-31.79,S,,NA,Unknown,,NA,No,27680107
Fructose,Caenorhabditis elegans,N2,100 mM,,,45.66,S,,NA,Unknown,,NA,No,27680107
Fructose,Caenorhabditis elegans,N2,55 mM,,,21.96,S,,NA,Unknown,,NA,No,27680107
Paraquat,Caenorhabditis elegans,N2,100 µM,,,23.73,S,30.77,NA,Unknown,,NA,No,27683245
Ascorbic acid,Caenorhabditis elegans,N2,10 mM,,,-0.76,NS,-12.9,NA,Unknown,,NA,No,27683245
Ascorbic acid,Caenorhabditis elegans,N2,5 mM,,,-3.59,S,6.45,NA,Unknown,,NA,No,27683245
N-acetyl-L-cysteine,Caenorhabditis elegans,N2,9 mM,,,24.49,S,64,NA,Unknown,,NA,No,27683245
N-acetyl-L-cysteine,Caenorhabditis elegans,N2,6 mM,,,12.53,S,12,NA,Unknown,,NA,No,27683245
N-acetyl-L-cysteine,Caenorhabditis elegans,N2,3 mM,,,9.07,S,20,NA,Unknown,,NA,No,27683245
Resveratrol,Caenorhabditis elegans,N2,250 µM,,,16.66,S,3.13,NA,Unknown,,NA,No,27683245
Resveratrol,Caenorhabditis elegans,N2,50 µM,,,6.24,S,18.75,NA,Unknown,,NA,No,27683245
Epigallocatechin-3-gallate,Aedes aegypti,Liverpool,100 µM,,,40,S,3.35,NA,Female,,NA,No,27732590
Epigallocatechin-3-gallate,Aedes aegypti,Liverpool,100 µM,,,64.79,S,-2.04,NA,Male,,NA,No,27732590
Quercetin,Aedes aegypti,Liverpool,100 µM,,,30,S,3.4,NA,Female,,NA,No,27732590
Quercetin,Aedes aegypti,Liverpool,100 µM,,,59.85,S,4.76,NA,Male,,NA,No,27732590
Genistein,Aedes aegypti,Liverpool,100 µM,,,10,S,3.35,NA,Female,,NA,No,27732590
Genistein,Aedes aegypti,Liverpool,100 µM,,,61.5,S,-15.64,NA,Male,,NA,No,27732590
Resveratrol,Aedes aegypti,Liverpool,100 µM,,,49.6,S,-2.04,NA,Female,,NA,No,27732590
Resveratrol,Aedes aegypti,Liverpool,100 μM,,,52.99,S,3.4,NA,Male,,NA,No,27732590
Ursolic  acid,Caenorhabditis elegans,N2,25 µM,,,32.48,S,,NA,Unknown,,NA,No,27773812
Glucose,Caenorhabditis elegans,N2,400 mM,,,-18.69,S,,NA,Unknown,,NA,No,27776915
(2R)-1-(1-benzofuran-2-yl)-N-propylpentane-2-amine,Rattus norvegicus,,0.05mg/kg ,,,14,S,,NA,Male,,NA,No,27777099
Vitamin D3,Caenorhabditis elegans,N2,250 µM,,,47.95,S,,NA,Unknown,,NA,No,27783938
Vitamin D3,Caenorhabditis elegans,N2,100 µM,,,23.29,S,,NA,Unknown,,NA,No,27783938
Vitamin D3,Caenorhabditis elegans,N2,50 µM,,,28.77,S,,NA,Unknown,,NA,No,27783938
Vitamin D3,Caenorhabditis elegans,N2,25 µM,,,10.98,S,,NA,Unknown,,NA,No,27783938
Dimethyl Sulfide,Caenorhabditis elegans,N2,5 µM,,,20.14,S,,NA,Unknown,,NA,No,27790859
Dimethyl Sulfide,Caenorhabditis elegans,N2,10 µM,,,24.33,S,,NA,Unknown,,NA,No,27790859
Dimethyl Sulfide,Caenorhabditis elegans,N2,1 µM,,,8.43,S,,NA,Unknown,,NA,No,27790859
Dimethyl Sulfide,Drosophila melanogaster,w1118,1 mM,,,16.04,S,,NA,Unknown,,NA,No,27790859
Dimethyl Sulfide,Drosophila melanogaster,w1118,100 µM,,,24.25,S,,NA,Unknown,,NA,No,27790859
Dimethyl Sulfide,Drosophila melanogaster,w1118,10 µM,,,13.56,S,,NA,Unknown,,NA,No,27790859
Spermine,Mus musculus,C57BL/6J,3 mM water,4 months,until death,14,S,,NA,Female,,NA,No,27841876
Spermidine,Mus musculus,C57BL/6J,3 mM water,18 months,until death,10,S,,NA,Female,0,NS,No,27841876
Spermidine,Mus musculus,C57BL/6J,0.3mM water,4 months,until death,12,S,,NA,Female,0,NS,No,27841876
Putrescine,Mus musculus,C57BL/6J,3 mM water,4 months,until death,3,NS,,NA,Female,,NA,No,27841876
Polyherbal phytomedicine,Caenorhabditis elegans,,0.01 µg/ml ,,,16.09,S,,NA,Unknown,,NA,No,27853905
M084,Caenorhabditis elegans,N2,1 mM,,,6.92,S,,NA,Unknown,,NA,No,27854075
M084,Caenorhabditis elegans,N2,500 µM,,,19.12,S,,NA,Unknown,,NA,No,27854075
M084,Caenorhabditis elegans,N2,50 µM,,,9.11,S,,NA,Unknown,,NA,No,27854075
Crocus sativus extract,Drosophila melanogaster,w1118,1%,,,8.8,S,,NA,Male,,NA,No,27878268
Crocus sativus extract,Drosophila melanogaster,w1118,1%,,,18.3,S,,NA,Female,,NA,No,27878268
"trans-2,40,5-trihydroxystilbene",Caenorhabditis elegans,N2,100 µM,,,6.44,S,,NA,Unknown,,NA,No,27882602
Resveratrol,Caenorhabditis elegans,N2,100 µM,,,0.87,S,,NA,Unknown,,NA,No,27882602
"trans-3,5-dimethoxy-4-fluoro-4'-hydroxystilbene",Caenorhabditis elegans,N2,100 µM,,,3.63,S,4.76,NA,Unknown,,NA,No,27882602
Reserpine,Caenorhabditis elegans,N2,60 µM,,,25.75,S,,NA,Unknown,,NA,No,27966489
Metformin,Caenorhabditis elegans,N2,50 mM,,,24.46,S,,NA,Unknown,,NA,No,27984722
Rapamycin,Drosophila melanogaster,Dahomey,10 µM,,,12.98,S,-2.89,NA,Unknown,,NA,No,28025308
Rapamycin,Drosophila melanogaster,Dahomey,5 µM,,,16.35,S,-2.89,NA,Unknown,,NA,No,28025308
"2,5-Dimethyl-Celecoxib",Drosophila melanogaster,Dahomey,0.5 µM,,,9.07,S,3.39,NA,Unknown,,NA,No,28025308
"2,5-Dimethyl-Celecoxib",Drosophila melanogaster,Dahomey,0.5 µM,,,8.4,S,11.32,NA,Unknown,,NA,No,28025308
7-methyl-Dehydrosilybin,Caenorhabditis elegans,N2,10 µM,,,-9,S,,NA,Unknown,,NA,No,28039083
"2,3-Dehydrosilybin B",Caenorhabditis elegans,N2,10 µM,,,7.18,S,,NA,Unknown,,NA,No,28039083
"2,3-Dehydrosilybin A",Caenorhabditis elegans,N2,10 µM,,,12.55,S,,NA,Unknown,,NA,No,28039083
"2,3-dehydrosilybin",Caenorhabditis elegans,N2,10 µM,,,10.15,S,,NA,Unknown,,NA,No,28039083
"2,3-dehydrosilybin",Caenorhabditis elegans,N2,5 µM,,,2.16,S,,NA,Unknown,,NA,No,28039083
Isosilybin A/B,Caenorhabditis elegans,N2,10 µM,,,6.82,S,,NA,Unknown,,NA,No,28039083
Silybin A/B,Caenorhabditis elegans,N2,10 µM,,,9.04,S,,NA,Unknown,,NA,No,28039083
Silydianin,Caenorhabditis elegans,N2,10 µM,,,5.88,S,,NA,Unknown,,NA,No,28039083
Silychristin A/B,Caenorhabditis elegans,N2,10 µM,,,7.06,S,,NA,Unknown,,NA,No,28039083
Silymarin,Caenorhabditis elegans,N2,50 µM,,,13.64,S,,NA,Unknown,,NA,No,28039083
Silymarin,Caenorhabditis elegans,N2,10 µM,,,4.55,S,,NA,Unknown,,NA,No,28039083
Paraquat,Caenorhabditis elegans,N2,100 µM,,,13.53,S,,NA,Unknown,,NA,No,28054425
Butylated hydroxyanisole,Caenorhabditis elegans,N2,25 µM,,,6.38,S,,NA,Unknown,,NA,No,28054425
Ibuprofen,Drosophila melanogaster,Canton-S,1 µM,,,23,S,,NA,Unknown,,NA,No,28066251
Epicatechin,Drosophila melanogaster,Canton-S,1 µM,,,16,S,,NA,Unknown,,NA,No,28066251
Quercetin,Drosophila melanogaster,Canton-S,1 µM,,,13,S,,NA,Unknown,,NA,No,28066251
Epicatechin,Drosophila melanogaster,Canton S,1 µM,,,7.5,S,,NA,Unknown,,NA,No,28066251
Quercetin,Drosophila melanogaster,Canton S,1 µM,,,13,S,6,NA,Unknown,,NA,No,28066251
Epicatechin,Drosophila melanogaster,Canton S,1 µM,,,-11.44,S,-2.21,NA,Unknown,,NA,No,28066251
Epicatechin,Drosophila melanogaster,Canton S,0.5 µM,,,6.95,S,3.08,NA,Unknown,,NA,No,28066251
Epicatechin,Drosophila melanogaster,Canton S,0.3µM,,,-9.08,S,-10,NA,Male,,NA,No,28066251
Epicatechin,Drosophila melanogaster,Canton S,1 µM,,,-3.78,S,-4.48,NA,Unknown,,NA,No,28066251
Epicatechin,Drosophila melanogaster,Canton S,0.5 µM,,,0,NS,2.24,NA,Unknown,,NA,No,28066251
Epicatechin,Drosophila melanogaster,Canton S,0.3µM,,,-6.49,S,-5.22,NA,Female,,NA,No,28066251
Quercetin,Drosophila melanogaster,Canton S,1 µM,,,-10.2,S,-8.21,NA,Unknown,,NA,No,28066251
Quercetin,Drosophila melanogaster,Canton S,0.5 µM,,,-4.55,S,-6.7,NA,Unknown,,NA,No,28066251
Quercetin,Drosophila melanogaster,Canton S,0.3µM,,,-5.09,S,-8.2,NA,Female,,NA,No,28066251
Quercetin,Drosophila melanogaster,Canton S,1 µM,,,-13.79,S,-14.62,NA,Unknown,,NA,No,28066251
Quercetin,Drosophila melanogaster,Canton S,0.5 µM,,,-12,S,-13.84,NA,Unknown,,NA,No,28066251
Quercetin,Drosophila melanogaster,Canton S,0.3µM,,,-2.8,S,-13.07,NA,Male,,NA,No,28066251
Diethyl Maleate,Caenorhabditis elegans,N2,1 mM,,,-6.68,S,-6.4,NA,Unknown,,NA,No,28086197
Diethyl Maleate,Caenorhabditis elegans,N2,100 µM,,,4.64,S,2.33,NA,Unknown,,NA,No,28086197
Menadione,Caenorhabditis elegans,N2,100 µM,,,-8.72,S,-6.36,NA,Unknown,,NA,No,28086197
Buthus martensii Karsch Polypeptide Toxin ,Caenorhabditis elegans,N2,Polypeptide DNA sequence inserted into the pGEX-4T-1 plasmid and transformed into pGEX-4T-1,,,22.5,S,29.27,NA,Unknown,,NA,No,28088444
Piceatannol,Caenorhabditis elegans,N2,100 µM,,,18.3,S,,NA,Unknown,,NA,No,28128482
Piceatannol,Caenorhabditis elegans,N2,50 µM,,,18.3,S,,NA,Unknown,,NA,No,28128482
Sesamin,Caenorhabditis elegans,N2,5.75 µg,,,9.55,S,,NA,Unknown,,NA,No,28239780
Jujube fruit extract,Drosophila melanogaster,w1118,150 mg/ml,,,11.1,S,,NA,Unknown,,NA,No,28251407
cis-vaccenic acid ,Caenorhabditis elegans,N2,800 µM,,,13.06,S,,NA,Unknown,,NA,No,28379943
Palmitoleic acid,Caenorhabditis elegans,N2,800 µM,,,17.09,S,,NA,Unknown,,NA,No,28379943
Oleic Acid,Caenorhabditis elegans,N2,800 µM,,,17.29,S,,NA,Unknown,,NA,No,28379943
Spermidine,Mus musculus,C57BL/6,3 mM water,after weaning,until death,24,S,,NA,Male,0,NS,No,28386016
Rutin,Drosophila melanogaster,Canton-S,800 µM,,,-16.66,S,,NA,Unknown,,NA,No,28389882
Rutin,Drosophila melanogaster,Canton-S,600 µM,,,-13.33,S,,NA,Unknown,,NA,No,28389882
Rutin,Drosophila melanogaster,Canton-S,400 µM,,,43.33,S,,NA,Unknown,,NA,No,28389882
Rutin,Drosophila melanogaster,Canton-S,200 µM,,,30,S,,NA,Unknown,,NA,No,28389882
Rutin,Drosophila melanogaster,Canton-S,800 µM,,,-38,S,,NA,Unknown,,NA,No,28389882
Rutin,Drosophila melanogaster,Canton-S,600 µM,,,-23,S,,NA,Unknown,,NA,No,28389882
Rutin,Drosophila melanogaster,Canton-S,400 µM,,,23.52,S,,NA,Unknown,,NA,No,28389882
Rutin,Drosophila melanogaster,Canton-S,200 µM,,,17,S,,NA,Unknown,,NA,No,28389882
Tomatidine,Caenorhabditis elegans,N2,25 µM,,,7,S,,NA,Unknown,,NA,No,28397803
Resveratrol,Saccharomyces cerevisiae,W303-1A,100 µM,,,-34.8,S,-25,NA,Unknown,,NA,No,28412652
Calycosin,Caenorhabditis elegans,N2,200 µM,,,24.86,S,,NA,Unknown,,NA,No,28434978
Calycosin,Caenorhabditis elegans,N2,400 µM,,,17.8,S,,NA,Unknown,,NA,No,28434978
Calycosin,Caenorhabditis elegans,N2,100 µM,,,15.64,S,,NA,Unknown,,NA,No,28434978
Calycosin,Caenorhabditis elegans,N2,50 µM,,,6.24,S,,NA,Unknown,,NA,No,28434978
Mifepristone,Drosophila melanogaster,Progeny of w[1118] X y; ElavGS,160 μg/mL,,,15.33,S,,NA,Female,,NA,No,28451923
Mifepristone,Drosophila melanogaster,Progeny of w[1118] X y; ElavGS,160 μg/mL,,,67.1,S,,NA,Female,,NA,No,28451923
Mifepristone,Drosophila melanogaster,Progeny of w[1118] X y; ElavGS,160 μg/mL,,,56.35,S,,NA,Female,,NA,No,28451923
Mifepristone,Drosophila melanogaster,Progeny of w[1118] X y; ElavGS,160 μg/mL,,,15.2,S,,NA,Female,,NA,No,28451923
Triptolide,Caenorhabditis elegans,N2,50 mg/L,,,20.1,S,16,NA,Unknown,,NA,No,28471052
Colanic acid,Caenorhabditis elegans,N2,,,,16,S,,NA,Unknown,,NA,No,28622510
Colanic acid,Caenorhabditis elegans,N2,,,,17,S,,NA,Unknown,,NA,No,28622510
Colanic acid,Caenorhabditis elegans,nuo-6(qm200),,,,1,NS,,NA,Unknown,,NA,No,28622510
Colanic acid,Caenorhabditis elegans,nuo-6(qm200),,,,-5,NS,,NA,Unknown,,NA,No,28622510
Colanic acid,Caenorhabditis elegans,nuo-6(qm200),,,,4,NS,,NA,Unknown,,NA,No,28622510
Colanic acid,Caenorhabditis elegans,isp-1(qm150),,,,0,NS,,NA,Unknown,,NA,No,28622510
Colanic acid,Caenorhabditis elegans,isp-1(qm150),,,,1,NS,,NA,Unknown,,NA,No,28622510
Colanic acid,Caenorhabditis elegans,isp-1(qm150),,,,6,NS,,NA,Unknown,,NA,No,28622510
Colanic acid,Caenorhabditis elegans,N2,,,,14,S,,NA,Unknown,,NA,No,28622510
Colanic acid,Caenorhabditis elegans,N2,,,,6,S,,NA,Unknown,,NA,No,28622510
Colanic acid,Caenorhabditis elegans,N2,,,,4,NS,,NA,Unknown,,NA,No,28622510
Colanic acid,Caenorhabditis elegans,N2,,,,-1,NS,,NA,Unknown,,NA,No,28622510
Colanic acid,Caenorhabditis elegans,N2,,,,3,NS,,NA,Unknown,,NA,No,28622510
Colanic acid,Caenorhabditis elegans,N2,,,,10,S,,NA,Unknown,,NA,No,28622510
Colanic acid,Caenorhabditis elegans,N2,,,,11,S,,NA,Unknown,,NA,No,28622510
Colanic acid,Caenorhabditis elegans,N2,,,,12,S,,NA,Unknown,,NA,No,28622510
Colanic acid,Caenorhabditis elegans,N2,,,,13,S,,NA,Unknown,,NA,No,28622510
Colanic acid,Caenorhabditis elegans,N2,,,,24,S,,NA,Unknown,,NA,No,28622510
Colanic acid,Caenorhabditis elegans,N2,,,,9,S,,NA,Unknown,,NA,No,28622510
Colanic acid,Drosophila melanogaster,OreR,350 µg/ml,,,17,S,,NA,Male,,NA,No,28622510
Colanic acid,Drosophila melanogaster,OreR,35 µg/ml,,,20,S,,NA,Male,,NA,No,28622510
Ursolic  acid,Caenorhabditis elegans,N2,25 µM,,,31.3,S,,NA,Unknown,,NA,No,28673026
Pyrroloquinoline quinone,Caenorhabditis elegans,N2,15 mM,,,10,S,6,NA,Unknown,,NA,No,28676501
Pyrroloquinoline quinone,Caenorhabditis elegans,N2,10 mM,,,25,S,10.3,NA,Unknown,,NA,No,28676501
Pyrroloquinoline quinone,Caenorhabditis elegans,N2,5 mM,,,31.25,S,12.5,NA,Unknown,,NA,No,28676501
Pyrroloquinoline quinone,Caenorhabditis elegans,N2,3 mM,,,19.53,S,8.15,NA,Unknown,,NA,No,28676501
Pyrroloquinoline quinone,Caenorhabditis elegans,N2,1 mM,,,10.16,S,3.8,NA,Unknown,,NA,No,28676501
Resveratrol,Saccharomyces cerevisiae,FY631,10 µg/ml,,,20,NA,,NA,Unknown,,NA,No,28727758
Chlorophytum borivilianum  extract,Saccharomyces cerevisiae,FY631,1 ng/ml,,,23,NA,,NA,Unknown,,NA,No,28727758
Chlorophytum borivilianum  extract,Saccharomyces cerevisiae,FY631,10 ng/ml,,,55,NA,,NA,Unknown,,NA,No,28727758
Chlorophytum borivilianum  extract,Saccharomyces cerevisiae,FY631,100 ng/ml,,,37,NA,,NA,Unknown,,NA,No,28727758
Chlorophytum borivilianum  extract,Saccharomyces cerevisiae,FY631,1 µg/ml,,,15,NA,,NA,Unknown,,NA,No,28727758
Resveratrol,Caenorhabditis elegans,CB5586,10 µg/ml,,,5,S,,NA,Unknown,,NA,No,28727758
Chlorophytum borivilianum  extract,Caenorhabditis elegans,CB5586,1 ng/ml,,,10,S,,NA,Unknown,,NA,No,28727758
Puer tea extract,Caenorhabditis elegans,,2 mg/ml,,,,S,,NA,Unknown,,NA,No,28750751
Puer tea extract,Caenorhabditis elegans,,0.67 mg/ml,,,,S,,NA,Unknown,,NA,No,28750751
Puer tea extract,Caenorhabditis elegans,,0.223 mg/ml,,,,S,,NA,Unknown,,NA,No,28750751
Black tea extract,Caenorhabditis elegans,,2 mg/ml,,,,S,,NA,Unknown,,NA,No,28750751
Black tea extract,Caenorhabditis elegans,,0.67 mg/ml,,,,S,,NA,Unknown,,NA,No,28750751
Black tea extract,Caenorhabditis elegans,,0.223 mg/ml,,,,S,,NA,Unknown,,NA,No,28750751
Green tea extract,Caenorhabditis elegans,,0.25 mg/ml,,,,S,,NA,Unknown,,NA,No,28750751
Green tea extract,Caenorhabditis elegans,,0.125 mg/ml,,,,S,,NA,Unknown,,NA,No,28750751
Alpha‐linolenic acid,Caenorhabditis elegans,N2,5 mM,,,28.67,S,8.7,NA,Unknown,,NA,No,28772063
Alpha‐linolenic acid,Caenorhabditis elegans,N2,2 mM,,,10.49,S,4.35,NA,Unknown,,NA,No,28772063
Alpha‐linolenic acid,Caenorhabditis elegans,N2,10 mM,,,15.13,S,-4.34,NA,Unknown,,NA,No,28772063
Indole,Caenorhabditis elegans,N2,100 µM,,,15.91,S,12.3,NA,Unknown,,NA,No,28827958
Tinospora cordifolia extract,Drosophila melanogaster,Oregon-K,0.7 g/100 ml,,,85.91,S,,NA,Unknown,,NA,No,28827958
Tinospora cordifolia extract,Drosophila melanogaster,Oregon-K,0.50g/100ml,,,155.65,S,,NA,Pooled,,NA,No,28827958
Tinospora cordifolia extract,Drosophila melanogaster,Oregon-K,0.25g/100ml,,,193.83,S,,NA,Pooled,,NA,No,28827958
Emodin,Caenorhabditis elegans,N2,150 µM,,,19.74,S,,NA,Unknown,,NA,No,28831863
Emodin,Caenorhabditis elegans,N2,50 µM,,,9.68,S,,NA,Unknown,,NA,No,28831863
Tiliroside,Drosophila melanogaster,Oregon R,100 µM,,,15.56,S,5.88,NA,Unknown,,NA,No,28887920
Platanus orientalis extract,Drosophila melanogaster,Oregon R,10 µg/ml,,,2.43,S,7.46,NA,Unknown,,NA,No,28887920
Platanus orientalis extract,Drosophila melanogaster,Oregon R,1 µg/ml,,,3.26,S,1.49,NA,Unknown,,NA,No,28887920
Platanus orientalis extract,Drosophila melanogaster,Oregon R,0.1µg/ml,,,13.02,S,11.94,NA,Pooled,,NA,No,28887920
Aspirin,Caenorhabditis elegans,N2,100 µM,,,14.24,S,,NA,Unknown,,NA,No,28910305
